,case:id,case:concept:name,concept:name,Variant,time:timestamp,Question,Report,Year,Category,Type,Tupla,Organization
375,A21 P1 BPI 2017,A21 P1 BPI 2017,Calculate waiting time,Calculate waiting time,2022-03-27 10:24:15.966942,P1,A21,2017,Professional,Analyze Time,A212017,Cognitio Analytics
376,A21 P1 BPI 2017,A21 P1 BPI 2017,Calculate processing time,Calculate processing time,2022-03-27 11:24:15.966942,P1,A21,2017,Professional,Analyze Time,A212017,Cognitio Analytics
377,A21 P1 BPI 2017,A21 P1 BPI 2017,Calculate cycle time,Calculate cycle time of the whole process for all traces,2022-03-27 12:24:15.966942,P1,A21,2017,Professional,Analyze Time,A212017,Cognitio Analytics
378,A21 P1 BPI 2017,A21 P1 BPI 2017,Find bottlenecks,Find activities as bottlenecks applying temporal performance criteria,2022-03-27 13:24:15.966942,P1,A21,2017,Professional,Analyze Time,A212017,Cognitio Analytics
379,A22 P1 BPI 2017,A22 P1 BPI 2017,Calculate waiting time,Calculate waiting time,2022-03-27 14:24:15.966942,P1,A22,2017,Academic,Analyze Time,A222017,POSTECH
380,A22 P1 BPI 2017,A22 P1 BPI 2017,Assign resource to each activity,Assign resource to each activity,2022-03-27 15:24:15.966942,P1,A22,2017,Academic,Others,A222017,POSTECH
381,A22 P1 BPI 2017,A22 P1 BPI 2017,Calculate frequency,Calculate frequency of activities,2022-03-27 16:24:15.966942,P1,A22,2017,Academic,Calculate statistics,A222017,POSTECH
382,A22 P1 BPI 2017,A22 P1 BPI 2017,Calculate frequency,Calculate frequency of activities,2022-03-27 17:24:15.966942,P1,A22,2017,Academic,Calculate statistics,A222017,POSTECH
383,A22 P1 BPI 2017,A22 P1 BPI 2017,Find bottlenecks,Find activities as bottlenecks applying temporal performance criteria,2022-03-27 18:24:15.966942,P1,A22,2017,Academic,Analyze Time,A222017,POSTECH
384,A23 P1 BPI 2017,A23 P1 BPI 2017,Group activities,Group activities using clustering,2022-03-27 19:24:15.966942,P1,A23,2017,Academic,Manipulation,A232017," German Research Center for Artificial
Intelligence (DFKI)"
385,A23 P1 BPI 2017,A23 P1 BPI 2017,Represent heat maps of cycle time and an attribute,Represent heat maps of cycle time and an attribute,2022-03-27 20:24:15.966942,P1,A23,2017,Academic,Representation,A232017," German Research Center for Artificial
Intelligence (DFKI)"
386,A23 P1 BPI 2017,A23 P1 BPI 2017,Represent process map,Represent process map with frequency,2022-03-27 21:24:15.966942,P1,A23,2017,Academic,Representation,A232017," German Research Center for Artificial
Intelligence (DFKI)"
387,A23 P1 BPI 2017,A23 P1 BPI 2017,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for a subset of traces,2022-03-27 22:24:15.966942,P1,A23,2017,Academic,Analyze Time,A232017," German Research Center for Artificial
Intelligence (DFKI)"
388,A23 P1 BPI 2017,A23 P1 BPI 2017,Find bottlenecks,Find activities as bottlenecks applying temporal performance criteria,2022-03-27 23:24:15.966942,P1,A23,2017,Academic,Analyze Time,A232017," German Research Center for Artificial
Intelligence (DFKI)"
389,A1 P2 BPI 2019,A1 P2 BPI 2019,Group events by time,Group events by time,2022-03-28 00:24:15.966942,P2,A1,2019,Student,Manipulation,A12019,University of Melbourne
390,A1 P2 BPI 2019,A1 P2 BPI 2019,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for each subset of traces,2022-03-28 01:24:15.966942,P2,A1,2019,Student,Analyze Time,A12019,University of Melbourne
391,A1 P2 BPI 2019,A1 P2 BPI 2019,Represent bar charts,Represent bar charts of cycle time,2022-03-28 02:24:15.966942,P2,A1,2019,Student,Representation,A12019,University of Melbourne
392,A1 P2 BPI 2019,A1 P2 BPI 2019,Compare cycle time,Compare cycle time,2022-03-28 03:24:15.966942,P2,A1,2019,Student,Analyze Time,A12019,University of Melbourne
393,A1 P2 BPI 2019,A1 P2 BPI 2019,Filter traces,Filter traces by activities,2022-03-28 04:24:15.966942,P2,A1,2019,Student,Manipulation,A12019,University of Melbourne
394,A1 P2 BPI 2019,A1 P2 BPI 2019,Calculate number of elements,Calculate number of traces,2022-03-28 05:24:15.966942,P2,A1,2019,Student,Calculate statistics,A12019,University of Melbourne
395,A1 P2 BPI 2019,A1 P2 BPI 2019,Calculate throughput,Calculate throughput,2022-03-28 06:24:15.966942,P2,A1,2019,Student,Analyze Time,A12019,University of Melbourne
396,A1 P2 BPI 2019,A1 P2 BPI 2019,Calculate frequency,Calculate frequency of attributes,2022-03-28 07:24:15.966942,P2,A1,2019,Student,Calculate statistics,A12019,University of Melbourne
397,A1 P2 BPI 2019,A1 P2 BPI 2019,Represent circular charts of attributes of the traces,Represent circular charts of attributes of the traces,2022-03-28 08:24:15.966942,P2,A1,2019,Student,Representation,A12019,University of Melbourne
398,A3 P2 BPI 2019,A3 P2 BPI 2019,Group traces,Group traces depending on attributes,2022-03-28 09:24:15.966942,P2,A3,2019,Student,Manipulation,A32019,Ulsan National Institute of Science and Technology
399,A3 P2 BPI 2019,A3 P2 BPI 2019,Calculate cycle time,Calculate cycle time for all pairs of events for each subset of traces,2022-03-28 10:24:15.966942,P2,A3,2019,Student,Analyze Time,A32019,Ulsan National Institute of Science and Technology
400,A3 P2 BPI 2019,A3 P2 BPI 2019,Calculate percentages,Calculate percentage of events,2022-03-28 11:24:15.966942,P2,A3,2019,Student,Calculate statistics,A32019,Ulsan National Institute of Science and Technology
401,A3 P2 BPI 2019,A3 P2 BPI 2019,Represent circular charts of attributes of the traces,Represent circular charts of attributes of the traces,2022-03-28 12:24:15.966942,P2,A3,2019,Student,Representation,A32019,Ulsan National Institute of Science and Technology
402,A3 P2 BPI 2019,A3 P2 BPI 2019,Find bottlenecks,Find sub-processes as bottlenecks applying temporal performance criteria,2022-03-28 13:24:15.966942,P2,A3,2019,Student,Analyze Time,A32019,Ulsan National Institute of Science and Technology
403,A3 P2 BPI 2019,A3 P2 BPI 2019,Apply machine learning techniques,Apply machine learning techniques,2022-03-28 14:24:15.966942,P2,A3,2019,Student,Others,A32019,Ulsan National Institute of Science and Technology
404,A3 P2 BPI 2019,A3 P2 BPI 2019,Represent histograms,Represent histograms of cycle time,2022-03-28 15:24:15.966942,P2,A3,2019,Student,Representation,A32019,Ulsan National Institute of Science and Technology
405,A4 P2 BPI 2019,A4 P2 BPI 2019,Preprocess the events of the logs,Preprocess the events of the logs,2022-03-28 16:24:15.966942,P2,A4,2019,Student,Manipulation,A42019,"Rhine-Waal University of Applied Sciences,"
406,A4 P2 BPI 2019,A4 P2 BPI 2019,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for a subset of traces,2022-03-28 17:24:15.966942,P2,A4,2019,Student,Analyze Time,A42019,"Rhine-Waal University of Applied Sciences,"
407,A4 P2 BPI 2019,A4 P2 BPI 2019,Filter traces,Filter traces by activities,2022-03-28 18:24:15.966942,P2,A4,2019,Student,Manipulation,A42019,"Rhine-Waal University of Applied Sciences,"
408,A4 P2 BPI 2019,A4 P2 BPI 2019,Filter traces,Filter traces depending on the order of activities,2022-03-28 19:24:15.966942,P2,A4,2019,Student,Manipulation,A42019,"Rhine-Waal University of Applied Sciences,"
409,A4 P2 BPI 2019,A4 P2 BPI 2019,Filter traces,Filter traces by attributes,2022-03-28 20:24:15.966942,P2,A4,2019,Student,Manipulation,A42019,"Rhine-Waal University of Applied Sciences,"
410,A4 P2 BPI 2019,A4 P2 BPI 2019,Group traces,Group traces by activities,2022-03-28 21:24:15.966942,P2,A4,2019,Student,Manipulation,A42019,"Rhine-Waal University of Applied Sciences,"
411,A4 P2 BPI 2019,A4 P2 BPI 2019,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for each subset of traces,2022-03-28 22:24:15.966942,P2,A4,2019,Student,Analyze Time,A42019,"Rhine-Waal University of Applied Sciences,"
412,A4 P2 BPI 2019,A4 P2 BPI 2019,Filter traces,Filter traces by attributes,2022-03-28 23:24:15.966942,P2,A4,2019,Student,Manipulation,A42019,"Rhine-Waal University of Applied Sciences,"
413,A4 P2 BPI 2019,A4 P2 BPI 2019,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for a subset of traces,2022-03-29 00:24:15.966942,P2,A4,2019,Student,Analyze Time,A42019,"Rhine-Waal University of Applied Sciences,"
414,A4 P2 BPI 2019,A4 P2 BPI 2019,Filter traces,Filter traces by attributes,2022-03-29 01:24:15.966942,P2,A4,2019,Student,Manipulation,A42019,"Rhine-Waal University of Applied Sciences,"
415,A4 P2 BPI 2019,A4 P2 BPI 2019,Represent bar charts,Represent bar charts of cycle time,2022-03-29 02:24:15.966942,P2,A4,2019,Student,Representation,A42019,"Rhine-Waal University of Applied Sciences,"
416,A5 P2 BPI 2019,A5 P2 BPI 2019,Filter traces,Filter traces by activities,2022-03-29 03:24:15.966942,P2,A5,2019,Student,Manipulation,A52019,Leopold-Franzens-Universität Innsbruck
417,A5 P2 BPI 2019,A5 P2 BPI 2019,Calculate percentages,Calculate percentage of traces,2022-03-29 04:24:15.966942,P2,A5,2019,Student,Calculate statistics,A52019,Leopold-Franzens-Universität Innsbruck
418,A5 P2 BPI 2019,A5 P2 BPI 2019,Calculate cycle time,Calculate cycle time of the whole process for a subset of traces,2022-03-29 05:24:15.966942,P2,A5,2019,Student,Analyze Time,A52019,Leopold-Franzens-Universität Innsbruck
419,A5 P2 BPI 2019,A5 P2 BPI 2019,Represent histograms,Represent histograms of cycle time,2022-03-29 06:24:15.966942,P2,A5,2019,Student,Representation,A52019,Leopold-Franzens-Universität Innsbruck
420,A5 P2 BPI 2019,A5 P2 BPI 2019,Discover happy path of the process,Discover happy path of the process,2022-03-29 07:24:15.966942,P2,A5,2019,Student,Others,A52019,Leopold-Franzens-Universität Innsbruck
421,A5 P2 BPI 2019,A5 P2 BPI 2019,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2022-03-29 08:24:15.966942,P2,A5,2019,Student,Analyze Time,A52019,Leopold-Franzens-Universität Innsbruck
422,A5 P2 BPI 2019,A5 P2 BPI 2019,Calculate percentages,Calculate percentage of traces,2022-03-29 09:24:15.966942,P2,A5,2019,Student,Calculate statistics,A52019,Leopold-Franzens-Universität Innsbruck
423,A5 P2 BPI 2019,A5 P2 BPI 2019,Find bottlenecks,Find sub-processes as bottlenecks applying temporal performance criteria,2022-03-29 10:24:15.966942,P2,A5,2019,Student,Analyze Time,A52019,Leopold-Franzens-Universität Innsbruck
424,A5 P2 BPI 2019,A5 P2 BPI 2019,Represent bar charts,Represent bar charts of attributes,2022-03-29 11:24:15.966942,P2,A5,2019,Student,Representation,A52019,Leopold-Franzens-Universität Innsbruck
425,A5 P2 BPI 2019,A5 P2 BPI 2019,Identify resources,Identify resource associated with bottlenecks,2022-03-29 12:24:15.966942,P2,A5,2019,Student,Identification,A52019,Leopold-Franzens-Universität Innsbruck
426,A5 P2 BPI 2019,A5 P2 BPI 2019,Represent bar charts,Represent bar charts of attributes,2022-03-29 13:24:15.966942,P2,A5,2019,Student,Representation,A52019,Leopold-Franzens-Universität Innsbruck
427,A5 P2 BPI 2019,A5 P2 BPI 2019,Identify attributes,Identify values of attributes,2022-03-29 14:24:15.966942,P2,A5,2019,Student,Identification,A52019,Leopold-Franzens-Universität Innsbruck
428,A5 P2 BPI 2019,A5 P2 BPI 2019,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2022-03-29 15:24:15.966942,P2,A5,2019,Student,Analyze Time,A52019,Leopold-Franzens-Universität Innsbruck
429,A5 P2 BPI 2019,A5 P2 BPI 2019,Represent bar charts,Represent bar charts of cycle time,2022-03-29 16:24:15.966942,P2,A5,2019,Student,Representation,A52019,Leopold-Franzens-Universität Innsbruck
430,A5 P2 BPI 2019,A5 P2 BPI 2019,Identify resources,Identify resources by cycle time,2022-03-29 17:24:15.966942,P2,A5,2019,Student,Identification,A52019,Leopold-Franzens-Universität Innsbruck
431,A5 P2 BPI 2019,A5 P2 BPI 2019,Represent bar charts,Represent bar charts of attributes,2022-03-29 18:24:15.966942,P2,A5,2019,Student,Representation,A52019,Leopold-Franzens-Universität Innsbruck
432,A5 P2 BPI 2019,A5 P2 BPI 2019,Identify resources,Identify resources by activities,2022-03-29 19:24:15.966942,P2,A5,2019,Student,Identification,A52019,Leopold-Franzens-Universität Innsbruck
433,A5 P2 BPI 2019,A5 P2 BPI 2019,Represent bar charts,Represent bar charts of attributes,2022-03-29 20:24:15.966942,P2,A5,2019,Student,Representation,A52019,Leopold-Franzens-Universität Innsbruck
434,A5 P2 BPI 2019,A5 P2 BPI 2019,Identify attributes,Identify values of attributes,2022-03-29 21:24:15.966942,P2,A5,2019,Student,Identification,A52019,Leopold-Franzens-Universität Innsbruck
435,A10 P2 BPI 2019,A10 P2 BPI 2019,Preprocess the traces of the logs,Preprocess the traces of the logs,2022-03-29 22:24:15.966942,P2,A10,2019,Professional,Manipulation,A102019,Celonis SE
436,A10 P2 BPI 2019,A10 P2 BPI 2019,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2022-03-29 23:24:15.966942,P2,A10,2019,Professional,Analyze Time,A102019,Celonis SE
437,A10 P2 BPI 2019,A10 P2 BPI 2019,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for a subset of traces,2022-03-30 00:24:15.966942,P2,A10,2019,Professional,Analyze Time,A102019,Celonis SE
438,A10 P2 BPI 2019,A10 P2 BPI 2019,Calculate percentages,Calculate percentage of traces,2022-03-30 01:24:15.966942,P2,A10,2019,Professional,Calculate statistics,A102019,Celonis SE
439,A10 P2 BPI 2019,A10 P2 BPI 2019,Identify attributes,Identify values of attributes,2022-03-30 02:24:15.966942,P2,A10,2019,Professional,Identification,A102019,Celonis SE
440,A11 P2 BPI 2019,A11 P2 BPI 2019,Filter traces,Filter traces by activities,2022-03-30 03:24:15.966942,P2,A11,2019,Professional,Manipulation,A112019,Gmbh
441,A11 P2 BPI 2019,A11 P2 BPI 2019,Filter traces,Filter traces by attributes,2022-03-30 04:24:15.966942,P2,A11,2019,Professional,Manipulation,A112019,Gmbh
442,A11 P2 BPI 2019,A11 P2 BPI 2019,Calculate number of elements,Calculate number of events,2022-03-30 05:24:15.966942,P2,A11,2019,Professional,Calculate statistics,A112019,Gmbh
443,A11 P2 BPI 2019,A11 P2 BPI 2019,Calculate percentages,Calculate percentage of events,2022-03-30 06:24:15.966942,P2,A11,2019,Professional,Calculate statistics,A112019,Gmbh
444,A11 P2 BPI 2019,A11 P2 BPI 2019,Represent circular charts of attributes of the traces,Represent circular charts of attributes of the traces,2022-03-30 07:24:15.966942,P2,A11,2019,Professional,Representation,A112019,Gmbh
445,A11 P2 BPI 2019,A11 P2 BPI 2019,Calculate dates of the development of activities of resources,Calculate dates of the development of activities of resources,2022-03-30 08:24:15.966942,P2,A11,2019,Professional,Others,A112019,Gmbh
446,A11 P2 BPI 2019,A11 P2 BPI 2019,Calculate number of elements,Calculate number of events,2022-03-30 09:24:15.966942,P2,A11,2019,Professional,Calculate statistics,A112019,Gmbh
447,A11 P2 BPI 2019,A11 P2 BPI 2019,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2022-03-30 10:24:15.966942,P2,A11,2019,Professional,Analyze Time,A112019,Gmbh
448,A11 P2 BPI 2019,A11 P2 BPI 2019,Calculate average of activities per trace,Calculate average of activities per trace,2022-03-30 11:24:15.966942,P2,A11,2019,Professional,Calculate statistics,A112019,Gmbh
449,A11 P2 BPI 2019,A11 P2 BPI 2019,Calculate percentages,Calculate percentage of events,2022-03-30 12:24:15.966942,P2,A11,2019,Professional,Calculate statistics,A112019,Gmbh
450,A11 P2 BPI 2019,A11 P2 BPI 2019,Identify attributes,Identify values of attributes,2022-03-30 13:24:15.966942,P2,A11,2019,Professional,Identification,A112019,Gmbh
451,A11 P2 BPI 2019,A11 P2 BPI 2019,Represent bar charts,Represent bar charts of attributes,2022-03-30 14:24:15.966942,P2,A11,2019,Professional,Representation,A112019,Gmbh
452,A11 P2 BPI 2019,A11 P2 BPI 2019,Represent process map,Represent process map with frequency,2022-03-30 15:24:15.966942,P2,A11,2019,Professional,Representation,A112019,Gmbh
453,A11 P2 BPI 2019,A11 P2 BPI 2019,Represent process map,Represent process map with cycle time,2022-03-30 16:24:15.966942,P2,A11,2019,Professional,Representation,A112019,Gmbh
454,A11 P2 BPI 2019,A11 P2 BPI 2019,Represent bar charts,Represent bar charts of cycle time,2022-03-30 17:24:15.966942,P2,A11,2019,Professional,Representation,A112019,Gmbh
455,A11 P2 BPI 2019,A11 P2 BPI 2019,Group traces,Group traces by activities,2022-03-30 18:24:15.966942,P2,A11,2019,Professional,Manipulation,A112019,Gmbh
456,A11 P2 BPI 2019,A11 P2 BPI 2019,Represent bar charts,Represent bar charts of cycle time,2022-03-30 19:24:15.966942,P2,A11,2019,Professional,Representation,A112019,Gmbh
457,A13 P2 BPI 2019,A13 P2 BPI 2019,Group traces,Group traces depending on attributes,2022-03-30 20:24:15.966942,P2,A13,2019,Academic,Manipulation,A132019,German Research Center for Artificial Intelligence (DFKI)
458,A13 P2 BPI 2019,A13 P2 BPI 2019,Group traces,Group traces depending on attributes,2022-03-30 21:24:15.966942,P2,A13,2019,Academic,Manipulation,A132019,German Research Center for Artificial Intelligence (DFKI)
459,A13 P2 BPI 2019,A13 P2 BPI 2019,Calculate number of elements,Calculate number of events,2022-03-30 22:24:15.966942,P2,A13,2019,Academic,Calculate statistics,A132019,German Research Center for Artificial Intelligence (DFKI)
460,A13 P2 BPI 2019,A13 P2 BPI 2019,Filter traces,Filter traces by activities,2022-03-30 23:24:15.966942,P2,A13,2019,Academic,Manipulation,A132019,German Research Center for Artificial Intelligence (DFKI)
461,A13 P2 BPI 2019,A13 P2 BPI 2019,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for each subset of traces,2022-03-31 00:24:15.966942,P2,A13,2019,Academic,Analyze Time,A132019,German Research Center for Artificial Intelligence (DFKI)
